txn_id,player_id,txn_ts,txn_type,amount
23530,9364,2025-01-10 15:40:58,deposit,20.4
23531,9364,2025-02-13 14:19:58,reward,47.7
23532,9364,2025-01-25 03:41:58,reward,18.93
23533,9364,2025-01-13 03:43:58,deposit,56.35
23534,9365,2025-01-24 06:28:50,entry_fee,2.0
23535,9369,2024-12-26 14:35:25,entry_fee,5.0
23536,9370,2025-05-06 07:42:36,withdrawal,49.46
23537,9370,2025-03-17 10:44:36,reward,20.31
23538,9370,2025-05-12 09:36:36,deposit,90.81
23539,9370,2025-03-05 08:35:36,withdrawal,43.52
23540,9370,2025-06-04 22:15:36,withdrawal,12.17
23541,9372,2025-01-21 01:08:54,reward,42.05
23542,9372,2025-05-10 07:24:54,reward,42.89
23543,9372,2025-02-14 13:17:54,entry_fee,2.0
23544,9372,2025-05-02 17:40:54,reward,4.29
23545,9372,2025-03-14 04:43:54,deposit,27.25
23546,9374,2025-01-24 23:05:35,reward,22.75
23547,9375,2025-05-28 15:06:37,reward,10.08
23548,9375,2025-03-01 13:26:37,entry_fee,5.0
23549,9376,2025-01-23 04:05:30,entry_fee,10.0
23550,9376,2024-12-15 19:39:30,entry_fee,20.0
23551,9377,2025-01-13 08:39:33,entry_fee,1.0
23552,9378,2025-04-01 09:20:08,entry_fee,5.0
23553,9378,2025-05-14 21:34:08,entry_fee,2.0
23554,9378,2025-04-20 20:57:08,entry_fee,20.0
23555,9378,2025-04-27 05:40:08,entry_fee,1.0
23556,9378,2025-02-16 11:54:08,deposit,92.4
23557,9379,2025-01-26 04:00:30,deposit,9.11
23558,9379,2025-06-07 02:16:30,entry_fee,1.0
23559,9379,2025-01-20 11:59:30,reward,22.43
23560,9379,2025-05-09 21:52:30,entry_fee,1.0
23561,9379,2025-03-02 18:40:30,entry_fee,5.0
23562,9380,2025-05-31 07:16:12,entry_fee,10.0
23563,9380,2025-04-20 06:58:12,entry_fee,5.0
23564,9381,2024-12-24 20:15:38,deposit,43.02
23565,9381,2025-03-01 04:48:38,withdrawal,80.2
23566,9381,2025-05-07 06:03:38,deposit,10.15
23567,9381,2025-02-10 09:10:38,deposit,71.97
23568,9382,2025-03-27 15:15:36,entry_fee,10.0
23569,9382,2025-03-23 00:52:36,deposit,88.13
23570,9382,2025-01-22 06:01:36,entry_fee,20.0
23571,9382,2025-04-18 23:04:36,deposit,28.89
23572,9383,2025-04-15 22:39:56,deposit,79.67
23573,9383,2025-04-13 13:17:56,deposit,13.09
23574,9383,2025-04-13 16:41:56,deposit,33.19
23575,9383,2025-03-21 21:41:56,reward,5.35
23576,9384,2025-03-29 19:26:26,deposit,99.92
23577,9384,2025-05-02 05:17:26,deposit,89.62
23578,9384,2025-04-28 05:36:26,deposit,12.86
23579,9384,2025-03-05 17:29:26,deposit,78.78
23580,9385,2025-02-13 07:11:39,reward,42.79
23581,9385,2025-02-27 20:11:39,reward,40.8
23582,9385,2024-12-11 09:50:39,reward,5.33
23583,9386,2025-04-23 02:26:46,entry_fee,20.0
23584,9386,2025-04-23 18:40:46,entry_fee,1.0
23585,9386,2025-01-22 04:54:46,entry_fee,1.0
23586,9386,2025-01-23 19:42:46,entry_fee,5.0
23587,9387,2025-02-26 21:57:58,deposit,27.73
23588,9387,2025-03-23 10:07:58,withdrawal,74.32
23589,9387,2024-11-19 17:53:58,deposit,93.62
23590,9388,2024-12-19 08:27:46,deposit,84.46
23591,9389,2024-12-09 04:41:16,deposit,80.27
23592,9389,2024-12-22 16:31:16,reward,25.17
23593,9391,2025-03-27 09:20:15,entry_fee,20.0
23594,9391,2025-04-19 06:58:15,withdrawal,50.45
23595,9391,2025-03-13 17:47:15,deposit,13.76
23596,9392,2025-03-07 06:01:06,deposit,33.89
23597,9392,2025-05-11 20:26:06,entry_fee,20.0
23598,9392,2025-05-05 23:46:06,deposit,66.72
23599,9392,2025-04-05 21:39:06,entry_fee,20.0
23600,9392,2025-04-14 21:00:06,entry_fee,2.0
23601,9394,2025-05-27 20:52:23,deposit,11.57
23602,9394,2025-02-06 21:47:23,entry_fee,10.0
23603,9395,2025-05-22 14:30:43,withdrawal,55.55
23604,9395,2025-06-09 07:51:43,deposit,25.01
23605,9396,2025-01-15 03:29:44,entry_fee,5.0
23606,9396,2025-04-28 13:52:44,entry_fee,20.0
23607,9397,2025-05-04 06:44:27,deposit,83.0
23608,9397,2025-04-05 14:46:27,deposit,70.34
23609,9397,2025-04-08 04:22:27,withdrawal,9.9
23610,9397,2025-02-13 01:45:27,deposit,37.49
23611,9398,2025-03-02 02:58:57,reward,26.91
23612,9398,2024-12-05 20:12:57,deposit,36.53
23613,9399,2025-05-23 23:58:39,deposit,22.75
23614,9399,2025-06-12 17:55:39,deposit,83.51
23615,9399,2025-04-05 21:37:39,reward,19.35
23616,9399,2025-01-21 03:24:39,entry_fee,2.0
23617,9400,2025-02-09 12:27:21,reward,20.67
23618,9400,2025-05-02 22:36:21,deposit,61.65
23619,9400,2025-05-03 18:31:21,entry_fee,20.0
23620,9401,2025-04-23 00:17:05,entry_fee,5.0
23621,9401,2025-02-28 05:51:05,entry_fee,10.0
23622,9401,2025-03-30 12:34:05,reward,21.02
23623,9401,2025-04-19 10:07:05,withdrawal,64.47
23624,9403,2025-06-09 04:14:13,deposit,11.88
23625,9403,2025-02-02 12:43:13,deposit,39.62
23626,9403,2025-03-04 07:03:13,reward,24.83
23627,9403,2025-03-29 16:48:13,withdrawal,41.67
23628,9403,2025-05-16 22:09:13,deposit,66.88
23629,9404,2025-02-03 12:01:51,entry_fee,20.0
23630,9405,2025-06-11 16:34:21,entry_fee,10.0
23631,9405,2025-02-02 12:44:21,deposit,79.36
23632,9405,2025-02-24 12:33:21,entry_fee,10.0
23633,9406,2025-01-02 19:23:04,entry_fee,5.0
23634,9406,2024-12-12 08:10:04,entry_fee,5.0
23635,9406,2025-01-30 06:26:04,entry_fee,5.0
23636,9406,2025-01-10 03:34:04,entry_fee,5.0
23637,9407,2025-01-27 09:51:47,entry_fee,20.0
23638,9408,2025-04-27 03:25:15,reward,47.91
23639,9408,2025-02-12 03:25:15,deposit,57.3
23640,9408,2024-12-27 11:41:15,entry_fee,10.0
23641,9408,2024-12-19 07:13:15,deposit,92.51
23642,9409,2025-05-08 03:24:54,entry_fee,5.0
23643,9409,2025-03-22 13:15:54,deposit,13.6
23644,9410,2025-01-22 18:03:29,withdrawal,33.33
23645,9411,2025-02-03 22:35:18,deposit,79.34
23646,9411,2025-02-01 12:11:18,deposit,21.15
23647,9411,2025-02-01 23:04:18,deposit,10.17
23648,9411,2025-02-25 12:36:18,entry_fee,2.0
23649,9411,2024-12-18 01:16:18,entry_fee,5.0
23650,9412,2024-12-25 07:18:08,withdrawal,84.93
23651,9412,2025-04-01 06:38:08,entry_fee,1.0
23652,9412,2025-01-18 08:50:08,entry_fee,2.0
23653,9412,2025-03-30 14:06:08,withdrawal,90.66
23654,9413,2024-12-31 04:51:20,deposit,98.21
23655,9413,2025-01-23 11:17:20,entry_fee,2.0
23656,9413,2025-02-02 23:13:20,withdrawal,66.4
23657,9414,2025-02-03 18:49:25,deposit,19.61
23658,9415,2025-04-05 10:25:02,deposit,75.54
23659,9415,2025-03-17 02:35:02,deposit,65.5
23660,9415,2024-12-29 08:16:02,deposit,54.46
23661,9416,2024-12-22 23:42:21,deposit,61.56
23662,9416,2024-12-27 11:05:21,entry_fee,1.0
23663,9416,2025-03-22 00:40:21,deposit,88.29
23664,9417,2025-02-11 00:00:40,deposit,41.88
23665,9417,2025-01-16 05:59:40,entry_fee,10.0
23666,9417,2025-01-21 21:14:40,entry_fee,5.0
23667,9418,2025-05-16 05:18:40,entry_fee,1.0
23668,9418,2025-03-24 17:42:40,entry_fee,5.0
23669,9418,2025-01-09 14:07:40,reward,48.05
23670,9419,2025-03-12 01:46:33,deposit,16.4
23671,9419,2024-12-17 03:17:33,reward,38.1
23672,9419,2024-12-16 18:51:33,entry_fee,5.0
23673,9420,2025-03-22 04:18:48,entry_fee,20.0
23674,9420,2025-05-27 04:34:48,deposit,20.7
23675,9420,2025-04-22 03:58:48,reward,18.95
23676,9420,2025-06-08 11:20:48,entry_fee,10.0
23677,9421,2025-03-09 03:03:37,deposit,69.55
23678,9421,2024-12-17 09:01:37,entry_fee,2.0
23679,9422,2025-04-29 16:17:24,deposit,37.87
23680,9422,2025-04-25 04:39:24,entry_fee,1.0
23681,9422,2025-02-26 22:54:24,entry_fee,10.0
23682,9423,2025-03-05 23:48:02,reward,26.13
23683,9423,2024-12-26 06:26:02,entry_fee,5.0
23684,9424,2025-04-11 09:14:35,withdrawal,78.92
23685,9424,2024-12-14 15:21:35,reward,48.99
23686,9425,2025-04-02 05:29:50,entry_fee,2.0
23687,9426,2025-03-15 18:21:09,reward,23.0
23688,9426,2025-01-30 01:58:09,deposit,78.75
23689,9427,2025-04-11 18:12:24,entry_fee,10.0
23690,9427,2025-03-21 03:10:24,deposit,59.78
23691,9427,2025-04-10 14:00:24,entry_fee,2.0
23692,9428,2025-04-04 13:20:58,entry_fee,20.0
23693,9429,2024-11-27 23:41:29,deposit,29.07
23694,9429,2024-12-03 18:08:29,reward,11.43
23695,9429,2025-04-03 10:27:29,reward,21.36
23696,9429,2025-02-02 03:49:29,deposit,25.94
23697,9429,2025-02-19 07:58:29,entry_fee,2.0
23698,9430,2025-04-17 01:04:19,deposit,63.75
23699,9430,2025-03-23 18:09:19,withdrawal,5.03
23700,9430,2025-01-06 18:16:19,deposit,16.89
23701,9430,2025-02-07 06:02:19,deposit,33.11
23702,9431,2025-02-02 20:25:58,deposit,32.49
23703,9432,2025-03-15 06:38:08,entry_fee,5.0
23704,9432,2025-04-12 20:27:08,reward,26.49
23705,9433,2025-04-30 19:56:53,deposit,69.49
23706,9433,2025-04-02 05:09:53,entry_fee,10.0
23707,9433,2024-12-09 17:03:53,deposit,13.88
23708,9434,2025-04-28 00:56:11,reward,15.1
23709,9434,2025-01-03 14:46:11,reward,23.48
23710,9435,2025-01-12 23:21:13,deposit,67.9
23711,9435,2024-12-10 16:16:13,deposit,75.89
23712,9436,2025-03-21 16:43:27,reward,2.75
23713,9436,2025-01-08 14:23:27,withdrawal,34.47
23714,9437,2025-02-22 06:19:28,reward,4.61
23715,9438,2025-04-15 15:23:16,reward,13.37
23716,9438,2025-02-14 23:33:16,reward,46.72
23717,9439,2025-02-12 20:17:10,withdrawal,62.68
23718,9439,2025-04-28 06:11:10,withdrawal,16.99
23719,9439,2025-05-04 17:58:10,deposit,92.68
23720,9439,2025-06-02 19:38:10,entry_fee,5.0
23721,9439,2025-04-05 06:39:10,entry_fee,10.0
23722,9440,2025-01-10 18:28:51,deposit,9.86
23723,9442,2024-12-19 18:32:46,deposit,11.46
23724,9442,2025-04-04 05:28:46,entry_fee,20.0
23725,9443,2025-01-11 22:23:11,entry_fee,2.0
23726,9443,2025-05-10 10:26:11,entry_fee,10.0
23727,9443,2025-03-09 14:57:11,reward,25.23
23728,9443,2025-03-15 05:39:11,deposit,24.48
23729,9443,2025-03-06 16:46:11,deposit,68.91
23730,9444,2025-03-20 01:11:59,reward,47.65
23731,9445,2025-04-28 06:38:11,entry_fee,1.0
23732,9445,2025-02-02 17:47:11,deposit,64.38
23733,9445,2025-03-18 18:28:11,deposit,79.42
23734,9445,2025-02-24 19:24:11,deposit,47.2
23735,9445,2025-03-10 22:05:11,deposit,58.37
23736,9446,2025-01-19 05:56:26,deposit,58.73
23737,9446,2025-03-18 19:34:26,deposit,84.79
23738,9446,2025-02-11 06:35:26,withdrawal,98.42
23739,9447,2025-02-24 04:31:16,deposit,51.72
23740,9448,2024-11-29 06:45:40,deposit,36.13
23741,9449,2025-02-02 10:46:19,reward,13.4
23742,9450,2025-01-18 13:30:22,deposit,39.47
23743,9450,2025-05-20 18:09:22,entry_fee,20.0
23744,9450,2025-03-02 05:07:22,entry_fee,1.0
23745,9450,2025-03-01 14:18:22,entry_fee,20.0
23746,9450,2025-01-12 03:27:22,withdrawal,95.93
23747,9451,2025-01-21 17:45:16,deposit,6.3
23748,9451,2025-05-19 09:08:16,deposit,13.14
23749,9451,2025-01-13 22:07:16,withdrawal,49.71
23750,9451,2025-02-07 08:26:16,withdrawal,72.08
23751,9452,2025-02-07 10:31:17,deposit,34.87
23752,9452,2025-05-06 20:52:17,deposit,42.17
23753,9453,2025-04-01 23:10:49,entry_fee,5.0
23754,9453,2025-03-02 23:24:49,withdrawal,26.99
23755,9453,2025-04-07 12:39:49,deposit,75.52
23756,9453,2024-11-26 12:27:49,withdrawal,37.41
23757,9453,2025-01-06 09:28:49,deposit,63.44
23758,9454,2024-12-17 12:14:56,deposit,31.6
23759,9454,2025-02-28 11:03:56,entry_fee,5.0
23760,9456,2025-02-04 06:18:53,entry_fee,1.0
23761,9456,2025-05-10 21:39:53,entry_fee,1.0
23762,9456,2025-05-25 00:21:53,entry_fee,20.0
23763,9456,2025-04-09 05:50:53,withdrawal,46.57
23764,9457,2024-12-10 02:14:29,reward,34.01
23765,9457,2024-11-26 18:14:29,deposit,33.27
23766,9457,2025-03-27 05:58:29,entry_fee,1.0
23767,9458,2025-02-12 12:56:00,reward,9.48
23768,9458,2025-04-06 21:06:00,reward,42.76
23769,9458,2025-03-18 19:07:00,deposit,96.18
23770,9458,2025-02-20 22:21:00,reward,43.07
23771,9459,2025-05-23 06:16:38,withdrawal,56.59
23772,9459,2025-03-08 05:53:38,entry_fee,5.0
23773,9459,2025-04-19 06:33:38,deposit,70.91
23774,9459,2025-01-19 20:03:38,entry_fee,20.0
23775,9459,2025-02-03 01:45:38,entry_fee,20.0
23776,9462,2025-04-07 01:54:50,reward,47.79
23777,9463,2025-02-22 05:48:25,withdrawal,76.86
23778,9464,2025-01-10 04:19:32,reward,15.09
23779,9467,2025-02-04 02:12:10,deposit,89.86
23780,9468,2025-03-31 15:24:03,withdrawal,16.68
23781,9468,2025-02-08 21:15:03,deposit,74.08
23782,9468,2024-11-15 06:14:03,deposit,13.77
23783,9469,2024-12-25 12:46:00,deposit,98.1
23784,9469,2024-12-22 18:24:00,deposit,6.65
23785,9470,2025-03-10 07:11:05,deposit,20.51
23786,9470,2024-12-11 17:54:05,reward,42.37
23787,9472,2025-04-11 23:52:04,withdrawal,49.5
23788,9472,2025-04-28 22:39:04,deposit,40.18
23789,9472,2025-03-23 11:06:04,entry_fee,1.0
23790,9472,2025-05-16 00:10:04,deposit,30.03
23791,9473,2025-01-02 03:03:37,deposit,65.6
23792,9473,2025-04-23 23:45:37,withdrawal,96.65
23793,9473,2025-02-01 09:09:37,deposit,99.3
23794,9474,2025-04-12 03:04:04,reward,20.41
23795,9475,2024-12-02 15:44:47,deposit,90.32
23796,9475,2025-01-12 08:55:47,entry_fee,2.0
23797,9477,2024-12-17 14:41:18,entry_fee,1.0
23798,9477,2025-03-14 04:08:18,deposit,31.13
23799,9477,2025-04-29 17:48:18,deposit,75.16
23800,9477,2025-02-17 21:36:18,withdrawal,15.84
23801,9479,2024-12-13 01:06:15,entry_fee,20.0
23802,9479,2025-01-03 03:24:15,entry_fee,2.0
23803,9479,2025-04-27 00:58:15,withdrawal,46.97
23804,9480,2025-04-23 18:36:36,deposit,8.87
23805,9480,2025-01-09 14:32:36,deposit,10.84
23806,9480,2025-02-22 04:24:36,deposit,47.05
23807,9480,2025-03-03 10:49:36,reward,43.0
23808,9480,2025-04-23 11:16:36,deposit,11.41
23809,9483,2025-03-04 05:13:50,reward,38.84
23810,9484,2024-12-06 11:28:02,reward,13.45
23811,9484,2025-01-08 02:04:02,reward,21.2
23812,9484,2025-02-07 09:00:02,deposit,32.73
23813,9486,2025-03-12 06:26:02,deposit,53.07
23814,9486,2025-02-06 15:41:02,entry_fee,2.0
23815,9488,2025-05-05 07:14:31,entry_fee,5.0
23816,9488,2025-05-11 09:24:31,deposit,34.44
23817,9488,2025-05-12 10:12:31,entry_fee,20.0
23818,9489,2025-02-09 03:49:38,withdrawal,58.56
23819,9491,2025-05-02 23:17:34,entry_fee,1.0
23820,9492,2025-01-12 09:46:48,entry_fee,5.0
23821,9492,2024-12-02 15:48:48,entry_fee,5.0
23822,9493,2025-05-24 10:02:47,withdrawal,58.38
23823,9494,2025-02-19 15:39:00,deposit,62.64
23824,9494,2024-12-22 16:11:00,deposit,84.43
23825,9494,2024-12-08 08:16:00,entry_fee,2.0
23826,9494,2025-04-13 17:30:00,deposit,89.62
23827,9494,2025-02-17 09:14:00,deposit,61.63
23828,9495,2025-01-05 21:06:36,entry_fee,1.0
23829,9495,2025-02-21 14:44:36,deposit,31.48
23830,9496,2025-04-05 03:44:04,deposit,42.06
23831,9496,2025-01-31 17:43:04,deposit,43.51
23832,9496,2024-12-28 23:01:04,deposit,42.6
23833,9496,2025-01-03 22:17:04,entry_fee,5.0
23834,9497,2024-12-01 06:34:09,deposit,61.54
23835,9498,2025-01-03 22:41:45,entry_fee,20.0
23836,9498,2025-02-24 07:15:45,entry_fee,1.0
23837,9499,2024-11-25 22:40:36,deposit,16.68
23838,9499,2024-11-23 09:58:36,reward,27.44
23839,9499,2025-04-13 00:03:36,entry_fee,2.0
23840,9501,2025-04-25 21:51:22,deposit,21.06
23841,9501,2025-02-28 19:33:22,deposit,94.81
23842,9501,2025-03-30 11:58:22,reward,46.84
23843,9501,2025-06-08 22:25:22,entry_fee,1.0
23844,9502,2025-03-11 20:12:17,withdrawal,29.15
23845,9502,2025-02-20 19:05:17,entry_fee,2.0
23846,9502,2025-03-30 01:17:17,entry_fee,5.0
23847,9502,2025-05-02 00:01:17,entry_fee,5.0
23848,9502,2025-05-07 13:52:17,deposit,8.98
23849,9503,2025-01-07 23:31:33,deposit,22.48
23850,9503,2024-12-31 10:29:33,deposit,64.33
23851,9503,2025-02-22 01:27:33,deposit,18.0
23852,9504,2025-02-25 16:56:36,entry_fee,10.0
23853,9504,2025-04-05 09:25:36,deposit,69.52
23854,9505,2025-03-28 14:26:35,withdrawal,27.33
23855,9505,2025-04-22 11:06:35,deposit,64.7
23856,9505,2025-04-22 07:24:35,reward,30.83
23857,9505,2025-04-03 12:32:35,withdrawal,61.27
23858,9506,2024-12-25 00:07:24,entry_fee,1.0
23859,9506,2025-01-10 23:05:24,entry_fee,20.0
23860,9506,2025-03-04 17:29:24,deposit,94.26
23861,9506,2025-03-07 12:05:24,entry_fee,5.0
23862,9506,2025-02-09 12:49:24,entry_fee,2.0
23863,9507,2025-02-17 11:53:23,reward,49.05
23864,9508,2025-03-26 02:18:12,deposit,92.93
23865,9508,2025-02-18 03:34:12,deposit,49.86
23866,9508,2025-06-18 19:12:12,deposit,71.26
23867,9508,2025-03-16 18:21:12,withdrawal,91.74
23868,9508,2025-06-01 01:54:12,deposit,19.06
23869,9509,2024-12-13 23:56:42,deposit,82.42
23870,9509,2024-12-13 02:01:42,deposit,51.43
23871,9509,2025-01-15 17:34:42,withdrawal,84.76
23872,9509,2025-01-26 09:15:42,reward,15.57
23873,9509,2025-02-06 15:38:42,deposit,75.53
23874,9510,2024-12-04 09:14:51,deposit,51.21
23875,9510,2024-12-19 18:03:51,deposit,13.48
23876,9511,2025-03-10 16:27:28,deposit,53.59
23877,9512,2025-03-23 14:15:08,deposit,12.66
23878,9514,2025-02-04 16:04:46,reward,45.35
23879,9514,2025-03-25 03:05:46,deposit,39.98
23880,9514,2025-01-20 02:34:46,deposit,18.16
23881,9514,2025-01-19 10:36:46,entry_fee,1.0
23882,9515,2025-02-27 02:06:33,deposit,39.37
23883,9515,2025-02-02 11:14:33,entry_fee,2.0
23884,9515,2025-04-24 14:19:33,reward,38.16
23885,9515,2025-06-08 00:16:33,deposit,9.45
23886,9516,2025-05-09 17:28:13,deposit,31.1
23887,9516,2025-01-25 02:55:13,withdrawal,92.69
23888,9516,2024-12-19 15:10:13,entry_fee,1.0
23889,9517,2025-01-26 20:25:13,entry_fee,5.0
23890,9517,2024-12-25 13:25:13,entry_fee,5.0
23891,9518,2025-05-03 13:13:12,reward,16.64
23892,9518,2025-03-06 12:25:12,deposit,33.44
23893,9518,2025-02-27 08:24:12,deposit,87.74
23894,9519,2025-05-01 03:47:37,entry_fee,5.0
23895,9519,2025-05-21 23:02:37,reward,22.08
23896,9520,2025-03-10 16:25:44,entry_fee,10.0
23897,9520,2025-01-27 16:06:44,reward,8.0
23898,9521,2024-11-28 09:16:02,entry_fee,20.0
23899,9521,2024-11-19 18:11:02,entry_fee,1.0
23900,9521,2025-02-10 10:37:02,reward,48.69
23901,9522,2025-01-22 14:52:51,entry_fee,1.0
23902,9522,2025-02-20 18:33:51,reward,32.97
23903,9523,2025-04-20 01:48:27,deposit,14.47
23904,9523,2025-03-09 04:24:27,deposit,24.11
23905,9523,2025-03-29 17:46:27,entry_fee,5.0
23906,9523,2025-02-14 07:58:27,reward,10.48
23907,9523,2025-05-02 11:54:27,entry_fee,1.0
23908,9524,2024-12-10 15:45:54,deposit,47.98
23909,9524,2025-04-07 00:06:54,reward,14.37
23910,9524,2025-02-12 01:02:54,reward,36.33
23911,9524,2025-03-19 00:35:54,entry_fee,20.0
23912,9527,2025-03-12 21:20:07,deposit,30.23
23913,9527,2025-02-23 22:36:07,deposit,16.87
23914,9527,2025-04-07 11:16:07,reward,11.86
23915,9528,2025-01-14 10:02:17,reward,31.8
23916,9529,2025-02-24 21:22:39,reward,11.95
23917,9529,2025-04-13 15:59:39,deposit,83.54
23918,9529,2025-05-24 03:23:39,entry_fee,20.0
23919,9529,2025-02-02 08:04:39,reward,42.47
23920,9529,2025-03-19 18:28:39,entry_fee,2.0
23921,9530,2025-04-19 00:41:49,withdrawal,45.01
23922,9530,2025-01-28 12:06:49,deposit,20.87
23923,9530,2025-01-12 11:49:49,withdrawal,51.17
23924,9530,2025-03-27 05:22:49,deposit,45.34
23925,9531,2025-05-01 06:41:26,deposit,62.58
23926,9531,2025-02-25 03:45:26,deposit,62.78
23927,9531,2024-12-27 16:43:26,entry_fee,5.0
23928,9532,2025-02-11 23:22:28,deposit,96.41
23929,9532,2025-05-08 04:16:28,entry_fee,10.0
23930,9532,2025-04-07 00:43:28,deposit,97.7
23931,9532,2025-05-25 04:00:28,withdrawal,32.23
23932,9532,2025-05-07 16:21:28,entry_fee,5.0
23933,9535,2025-04-11 22:14:50,deposit,65.42
23934,9535,2025-02-21 02:56:50,withdrawal,12.89
23935,9535,2025-04-17 10:53:50,deposit,25.67
23936,9535,2025-01-17 04:14:50,withdrawal,47.94
23937,9536,2025-03-09 18:45:37,deposit,19.59
23938,9536,2025-02-20 02:00:37,entry_fee,10.0
23939,9536,2025-03-21 13:15:37,entry_fee,20.0
23940,9536,2025-04-20 21:14:37,deposit,73.94
23941,9537,2025-01-09 14:13:56,deposit,18.11
23942,9537,2025-02-11 08:09:56,entry_fee,5.0
23943,9539,2024-12-31 16:49:17,entry_fee,2.0
23944,9539,2025-01-12 21:45:17,deposit,30.58
23945,9539,2024-12-17 09:17:17,entry_fee,10.0
23946,9539,2025-02-11 23:32:17,withdrawal,26.99
23947,9539,2025-03-17 20:00:17,entry_fee,20.0
23948,9544,2025-02-28 11:38:48,deposit,88.11
23949,9544,2024-12-28 21:22:48,deposit,83.47
23950,9544,2024-12-12 20:22:48,entry_fee,1.0
23951,9545,2025-04-04 20:50:39,reward,23.18
23952,9545,2025-02-24 23:02:39,entry_fee,10.0
23953,9546,2025-01-13 06:11:07,reward,40.06
23954,9546,2025-03-28 22:07:07,reward,6.57
23955,9546,2024-12-21 20:24:07,entry_fee,20.0
23956,9546,2025-01-13 03:03:07,entry_fee,2.0
23957,9547,2025-03-03 17:43:34,reward,30.28
23958,9547,2025-04-01 07:05:34,withdrawal,93.55
23959,9549,2025-02-09 21:30:55,deposit,46.25
23960,9549,2025-04-09 18:47:55,entry_fee,5.0
23961,9549,2025-02-11 01:21:55,reward,33.18
23962,9549,2025-04-05 16:07:55,deposit,51.96
23963,9549,2025-04-06 16:37:55,entry_fee,10.0
23964,9550,2025-03-28 22:09:11,deposit,6.97
23965,9550,2025-01-03 22:17:11,entry_fee,5.0
23966,9550,2025-01-25 08:03:11,entry_fee,5.0
23967,9550,2025-01-29 19:53:11,deposit,97.95
23968,9550,2024-12-25 00:28:11,withdrawal,63.91
23969,9551,2025-03-15 00:13:39,deposit,19.2
23970,9552,2025-04-02 00:58:35,entry_fee,20.0
23971,9553,2025-03-31 14:50:03,deposit,36.07
23972,9553,2025-01-18 05:06:03,reward,32.36
23973,9553,2025-05-03 09:22:03,deposit,89.59
23974,9553,2024-12-27 05:55:03,entry_fee,1.0
23975,9553,2025-02-06 10:29:03,entry_fee,10.0
23976,9557,2025-01-25 21:11:34,deposit,50.2
23977,9557,2025-05-23 17:36:34,withdrawal,18.35
23978,9558,2025-05-18 14:44:13,deposit,98.82
23979,9559,2025-03-22 21:49:08,entry_fee,10.0
23980,9559,2025-03-04 15:38:08,entry_fee,2.0
23981,9559,2025-02-09 10:23:08,deposit,79.73
23982,9559,2025-03-18 13:19:08,deposit,12.17
23983,9560,2025-01-13 14:34:00,reward,11.95
23984,9560,2025-02-11 09:40:00,deposit,99.65
23985,9560,2025-05-22 06:17:00,deposit,55.93
23986,9561,2025-04-28 05:55:17,deposit,21.37
23987,9562,2025-02-27 04:17:45,reward,37.46
23988,9562,2025-06-18 01:02:45,deposit,95.02
23989,9562,2025-06-07 10:00:45,deposit,35.02
23990,9563,2025-03-03 10:27:10,reward,46.17
23991,9563,2025-06-22 12:29:10,entry_fee,10.0
23992,9563,2025-06-21 23:38:10,deposit,46.48
23993,9563,2025-06-16 10:11:10,withdrawal,66.16
23994,9563,2025-02-04 17:54:10,entry_fee,20.0
23995,9564,2025-06-03 16:51:59,reward,5.86
23996,9564,2025-04-18 04:28:59,deposit,79.47
23997,9565,2025-01-11 05:08:23,reward,10.42
23998,9566,2025-02-22 23:03:27,entry_fee,10.0
23999,9566,2025-03-19 14:03:27,reward,22.83
24000,9566,2025-04-04 13:40:27,deposit,13.07
24001,9567,2025-05-01 13:41:31,reward,32.59
24002,9567,2025-04-02 18:06:31,deposit,33.09
24003,9567,2025-05-22 15:26:31,deposit,96.82
24004,9568,2025-02-13 06:52:05,entry_fee,1.0
24005,9568,2025-03-05 02:14:05,reward,15.72
24006,9568,2025-03-30 12:45:05,entry_fee,2.0
24007,9568,2025-01-12 21:58:05,entry_fee,5.0
24008,9568,2025-02-22 11:30:05,deposit,32.81
24009,9571,2025-04-05 16:01:43,entry_fee,1.0
24010,9571,2025-03-02 09:57:43,deposit,49.98
24011,9571,2025-02-15 12:04:43,entry_fee,2.0
24012,9571,2025-01-01 13:55:43,entry_fee,5.0
24013,9572,2025-04-02 12:01:37,deposit,5.58
24014,9572,2025-02-03 22:01:37,entry_fee,2.0
24015,9573,2024-12-17 08:04:22,reward,19.7
24016,9573,2025-03-06 00:05:22,entry_fee,10.0
24017,9573,2025-02-19 09:09:22,deposit,85.46
24018,9574,2025-04-05 11:30:21,entry_fee,5.0
24019,9574,2025-01-24 22:16:21,entry_fee,1.0
24020,9574,2025-03-19 06:02:21,reward,8.53
24021,9574,2025-02-13 04:18:21,deposit,57.79
24022,9575,2025-06-02 10:17:27,withdrawal,86.0
24023,9575,2025-03-14 18:38:27,deposit,5.96
24024,9575,2025-06-05 09:23:27,entry_fee,5.0
24025,9575,2025-02-17 01:37:27,entry_fee,1.0
24026,9576,2025-01-11 14:48:52,entry_fee,1.0
24027,9576,2024-11-25 15:35:52,deposit,49.4
24028,9576,2025-03-14 17:29:52,deposit,50.92
24029,9576,2024-12-10 10:30:52,withdrawal,13.99
24030,9576,2025-03-22 21:50:52,deposit,5.82
24031,9577,2025-02-13 15:35:44,entry_fee,5.0
24032,9578,2025-03-25 20:30:04,entry_fee,10.0
24033,9578,2025-02-24 09:31:04,reward,3.23
